shamsi_year_month,y,yhat,yhat_lower,yhat_upper,service,category,yhat_diff,yhat_low_diff,yhat_high_diff,min_diff_label,y_lable_frequent
(1401-02),52.0,50.14646330275997,-13.201475894475212,113.1598331731901,نصب و تعمیر دزدگیر اماکن,برقکاری,1.8535366972400311,65.20147589447521,61.159833173190094,yhat_diff,yhat_diff
(1401-03),46.0,47.68446958016698,-6.975002483269376,101.1534870602152,نصب و تعمیر دزدگیر اماکن,برقکاری,1.684469580166983,52.97500248326938,55.1534870602152,yhat_diff,yhat_diff
(1401-04),71.0,61.79570168688326,-1.7384316963273745,124.85280911015938,نصب و تعمیر دزدگیر اماکن,برقکاری,9.204298313116738,72.73843169632737,53.85280911015938,yhat_diff,yhat_diff
(1401-05),67.0,58.78593377247096,-6.944790111897269,124.2477270140615,نصب و تعمیر دزدگیر اماکن,برقکاری,8.214066227529038,73.94479011189726,57.247727014061496,yhat_diff,yhat_diff
(1401-06),59.0,48.52362842037637,-5.108452346654937,102.9690994559429,نصب و تعمیر دزدگیر اماکن,برقکاری,10.476371579623631,64.10845234665494,43.969099455942896,yhat_diff,yhat_diff
(1401-07),35.0,42.26093068020024,-7.52151382087988,91.98602415356204,نصب و تعمیر دزدگیر اماکن,برقکاری,7.260930680200239,42.52151382087988,56.98602415356204,yhat_diff,yhat_diff
(1401-08),46.0,47.19648348801158,-11.441650653844317,106.7914739851564,نصب و تعمیر دزدگیر اماکن,برقکاری,1.1964834880115802,57.44165065384432,60.7914739851564,yhat_diff,yhat_diff
(1401-09),45.0,44.00677127110599,-8.126016559156044,95.19774320210918,نصب و تعمیر دزدگیر اماکن,برقکاری,0.9932287288940104,53.12601655915604,50.19774320210918,yhat_diff,yhat_diff
(1401-10),50.0,43.1346549890328,-17.517090779922263,104.08968282726464,نصب و تعمیر دزدگیر اماکن,برقکاری,6.8653450109671965,67.51709077992226,54.08968282726464,yhat_diff,yhat_diff
(1401-11),58.0,56.0156129222323,-0.4100165586517337,112.13447861404472,نصب و تعمیر دزدگیر اماکن,برقکاری,1.9843870777677,58.41001655865173,54.13447861404472,yhat_diff,yhat_diff
(1401-12),91.0,117.61662958438428,54.92916066630963,182.0268593796948,نصب و تعمیر دزدگیر اماکن,برقکاری,26.616629584384285,36.07083933369037,91.0268593796948,yhat_diff,yhat_diff
(1402-01),37.0,37.49448352077175,-16.801927205208294,91.72709164481088,نصب و تعمیر دزدگیر اماکن,برقکاری,0.4944835207717517,53.80192720520829,54.72709164481088,yhat_diff,yhat_diff
(1402-02),33.0,38.64409769699122,-9.044797737484364,84.73145345736344,نصب و تعمیر دزدگیر اماکن,برقکاری,5.644097696991217,42.044797737484366,51.73145345736344,yhat_diff,yhat_diff
(1402-03),41.0,45.87949273530377,-3.4168748303044327,95.97475053488424,نصب و تعمیر دزدگیر اماکن,برقکاری,4.879492735303771,44.41687483030443,54.97475053488424,yhat_diff,yhat_diff
(1402-04),66.0,64.3895072693082,2.6199212971061345,126.1437262355801,نصب و تعمیر دزدگیر اماکن,برقکاری,1.6104927306918029,63.38007870289387,60.1437262355801,yhat_diff,yhat_diff
(1402-05),62.0,60.45005711653562,-3.3880227060826447,123.51919356219398,نصب و تعمیر دزدگیر اماکن,برقکاری,1.5499428834643822,65.38802270608265,61.519193562193976,yhat_diff,yhat_diff
(1402-06),61.0,67.02467444265507,1.8814293428854816,133.2717085973523,نصب و تعمیر دزدگیر اماکن,برقکاری,6.024674442655069,59.11857065711452,72.2717085973523,yhat_diff,yhat_diff
(1402-07),53.0,55.54776220653344,1.6120225004611364,109.63886877551964,نصب و تعمیر دزدگیر اماکن,برقکاری,2.547762206533441,51.38797749953886,56.63886877551964,yhat_diff,yhat_diff
(1402-08),48.0,43.00634923996314,-1.4490838268097783,88.07535243384766,نصب و تعمیر دزدگیر اماکن,برقکاری,4.993650760036857,49.449083826809776,40.075352433847655,yhat_diff,yhat_diff
(1402-09),64.0,59.01098421729896,2.825901178215938,115.52029290678882,نصب و تعمیر دزدگیر اماکن,برقکاری,4.989015782701038,61.174098821784064,51.520292906788825,yhat_diff,yhat_diff
(1402-10),65.0,59.06022349095733,-7.347721082380629,125.4589354380409,نصب و تعمیر دزدگیر اماکن,برقکاری,5.939776509042673,72.34772108238063,60.458935438040896,yhat_diff,yhat_diff
(1402-11),64.0,69.62432323368232,12.620727301309234,125.950597865319,نصب و تعمیر دزدگیر اماکن,برقکاری,5.624323233682318,51.37927269869077,61.950597865319,yhat_diff,yhat_diff
(1402-12),135.0,140.16252879695207,72.13545901063213,207.53013501974243,نصب و تعمیر دزدگیر اماکن,برقکاری,5.162528796952074,62.86454098936787,72.53013501974243,yhat_diff,yhat_diff
(1403-01),53.0,53.68530068134753,6.769423358696471,100.6435734527289,نصب و تعمیر دزدگیر اماکن,برقکاری,0.6853006813475275,46.23057664130353,47.6435734527289,yhat_diff,yhat_diff
(1403-02),79.0,73.62281657286809,7.811928383717291,138.85634417762478,نصب و تعمیر دزدگیر اماکن,برقکاری,5.377183427131911,71.18807161628271,59.85634417762478,yhat_diff,yhat_diff
(1403-03),63.0,75.32567936254065,14.258178377153566,136.1398223449271,نصب و تعمیر دزدگیر اماکن,برقکاری,12.325679362540654,48.74182162284643,73.1398223449271,yhat_diff,yhat_diff
(1403-04),68.0,77.70919345822502,21.41082270428245,133.9361249356169,نصب و تعمیر دزدگیر اماکن,برقکاری,9.709193458225016,46.58917729571755,65.9361249356169,yhat_diff,yhat_diff
(1403-05),90.0,86.55393056725758,19.20288110876681,154.48081659194114,نصب و تعمیر دزدگیر اماکن,برقکاری,3.4460694327424197,70.7971188912332,64.48081659194114,yhat_diff,yhat_diff
(1403-06),90.0,92.2891285085812,21.522230976721744,163.1496735820952,نصب و تعمیر دزدگیر اماکن,برقکاری,2.2891285085812,68.47776902327826,73.1496735820952,yhat_diff,yhat_diff
(1403-07),85.0,74.04496694647295,18.081520683609785,130.41712482124214,نصب و تعمیر دزدگیر اماکن,برقکاری,10.955033053527046,66.91847931639022,45.41712482124214,yhat_diff,yhat_diff
(1403-08),96.0,86.57494226323274,18.15895363615497,154.56648194901447,نصب و تعمیر دزدگیر اماکن,برقکاری,9.425057736767258,77.84104636384504,58.56648194901448,yhat_diff,yhat_diff
(1403-09),75.0,75.13893933742084,18.57537654726593,131.10569695624366,نصب و تعمیر دزدگیر اماکن,برقکاری,0.1389393374208367,56.42462345273407,56.10569695624366,yhat_diff,yhat_diff
(1403-10),60.0,70.96358835029692,11.558933130288764,129.80493943667878,نصب و تعمیر دزدگیر اماکن,برقکاری,10.963588350296916,48.44106686971124,69.80493943667878,yhat_diff,yhat_diff
(1403-11),107.0,104.3871216561506,36.44961905969436,172.6127162000601,نصب و تعمیر دزدگیر اماکن,برقکاری,2.6128783438494025,70.55038094030564,65.6127162000601,yhat_diff,yhat_diff
(1403-12),222.0,163.5664564163346,92.35304377598544,234.2026089776936,نصب و تعمیر دزدگیر اماکن,برقکاری,58.4335435836654,129.64695622401456,12.202608977693586,yhat_high_diff,yhat_diff
(1404-01),72.0,89.78193449763732,21.25795116040535,158.46026864808704,نصب و تعمیر دزدگیر اماکن,برقکاری,17.781934497637323,50.742048839594645,86.46026864808704,yhat_diff,yhat_diff
(1404-02),93.0,94.54436134598429,24.39607081428707,163.5572686565609,نصب و تعمیر دزدگیر اماکن,برقکاری,1.544361345984285,68.60392918571293,70.5572686565609,yhat_diff,yhat_diff
(1404-03),99.0,92.04051358889132,25.48948864863722,157.3298338963264,نصب و تعمیر دزدگیر اماکن,برقکاری,6.959486411108685,73.51051135136278,58.32983389632639,yhat_diff,yhat_diff
(1404-04),100.0,103.11729592288518,35.04713176788321,171.95521501531957,نصب و تعمیر دزدگیر اماکن,برقکاری,3.1172959228851767,64.9528682321168,71.95521501531957,yhat_diff,yhat_diff
(1404-05),68.0,84.68285969367678,24.632231686797503,145.7397276529582,نصب و تعمیر دزدگیر اماکن,برقکاری,16.682859693676775,43.3677683132025,77.73972765295821,yhat_diff,yhat_diff
(1404-06),103.0,103.93145355820174,31.31787985850889,177.34861009917267,نصب و تعمیر دزدگیر اماکن,برقکاری,0.9314535582017384,71.68212014149111,74.34861009917267,yhat_diff,yhat_diff
(1404-07),84.0,87.98941940336752,24.93169556582088,151.6713367602584,نصب و تعمیر دزدگیر اماکن,برقکاری,3.989419403367521,59.06830443417912,67.67133676025841,yhat_diff,yhat_diff
(1404-08),87.0,92.81510130851817,21.17735876708332,163.43881889790524,نصب و تعمیر دزدگیر اماکن,برقکاری,5.815101308518166,65.82264123291668,76.43881889790524,yhat_diff,yhat_diff
