shamsi_year_month,y,yhat,yhat_lower,yhat_upper,category
(1402-05),8.0,10.474732477695921,-20.106514715514294,41.38210451782995,کودک
(1402-06),10.0,11.5923656945458,-20.470658404027876,43.62390624908215,کودک
(1402-07),14.0,14.466335247852689,-16.785990408365283,45.42814429233615,کودک
(1402-08),14.0,12.838742443571869,-16.918387697077208,42.67226168452301,کودک
(1402-09),10.0,14.344898272940425,-14.443753699825688,43.22770521829134,کودک
(1402-10),15.0,12.57651228898796,-18.367059476425293,43.22810950348586,کودک
(1402-11),16.0,13.11294936041818,-14.958637274355807,40.15517984699177,کودک
(1402-12),30.0,23.653094725013464,-5.004062573405263,52.651005571981926,کودک
(1403-01),16.0,14.738957880756953,-16.349903275252046,45.851340920255225,کودک
(1403-02),13.0,19.714155353124475,-10.837467101156586,50.644075857384614,کودک
(1403-03),16.0,25.837356132398323,-4.891053187198683,56.63383899951375,کودک
(1403-04),16.0,18.116437320481523,-12.6768236275965,48.97082937088603,کودک
(1403-05),15.0,14.3475804330478,-17.56843818587946,46.08228506597738,کودک
(1403-06),14.0,13.268139256284558,-15.419936794035927,41.92249895065265,کودک
(1403-07),20.0,16.418511149229506,-12.741646510536867,45.41043000584651,کودک
(1403-08),19.0,16.683670046332022,-14.682354151547225,47.77074627891997,کودک
(1403-09),11.0,8.702641719496889,-6.761700803266104,24.11664502373212,کودک
(1403-10),6.0,6.243092578672966,-4.990361680773294,17.562679111109038,کودک
(1403-11),7.0,11.232351744266738,-7.202241335782618,29.99318988398743,کودک
(1403-12),23.0,25.373452076754628,-2.4434629053662946,53.2770143299794,کودک
(1404-01),6.0,9.115729975129936,-4.09460867460956,22.401168650508428,کودک
(1404-02),13.0,11.058122502035095,-5.686153748862601,27.91873445652709,کودک
(1404-03),37.0,17.445859045539212,-0.17230802410943902,35.07355667970819,کودک
(1404-04),6.0,11.314295761291055,-5.119092202546476,27.672586780393733,کودک
(1404-05),13.0,13.426725597598868,-10.144682789641799,37.30901391900866,کودک
(1404-06),4.0,9.150406241369112,-6.06558705599415,24.760660013011034,کودک
(1404-07),5.0,21.315113243600862,-9.800335240203031,52.24083341120962,کودک
(1404-08),9.0,20.34335591217154,-10.180437500744716,51.577827188625136,کودک
(1404-09),0.0,22.12299612086903,-8.539690013529382,52.9805180740854,کودک
(1404-10),0.0,19.231090607753462,-12.159759448242314,50.19513663369392,کودک
(1404-11),0.0,22.215977655028706,-8.560289705495777,52.51073311045356,کودک
(1404-12),0.0,31.037254199355804,1.4392030102849342,61.08749753752326,کودک
(1405-01),0.0,22.30709318109489,-9.394779831428663,54.374298030085015,کودک
(1405-02),0.0,27.902601281729243,-4.069693664803252,60.06840355404936,کودک
(1405-03),0.0,33.41192847137814,1.5991752507283736,65.68147191631057,کودک
(1405-04),0.0,25.783690569099573,-5.842786051021494,57.763010978643074,کودک
(1405-05),0.0,21.71321491293136,-10.227321359201401,53.83016388106712,کودک
(1405-06),0.0,21.856946949406854,-9.900310477935232,54.0567125861979,کودک
(1401-01),26.0,20.710718496748115,-23.216081949168167,65.52361587769957,آموزش
